record_id,region,country,edu_level,fbo_membership,social_membership,smb_clim_infor,climate_access,clim_infor_useful,years_climate_information,willing_payment_cli,willing_payment,willing_payment_threshold,prioritized_csa_practices,csa_prioritized_inputs,commodity_value_inputs,crop_harvest_inputs,access_credit,amount_funded_input,access_extension_service,times_exten_agents,visit_exten_service,meet_exten_agents,times_hh_mem,medium_exten_service,who_exten_service,MOFAplus,payment_exten_service,price_per_service,hh_mem_payment,crop_produce_inputs,agric_extn_agent_hh,visit_hh_extn_agent,hh_member_talk,participation_agric_serv,hh_member_participated,organization_training,topic_discussed,asking_training,usefulness_training,timeliness_training,hh_member_participated2,Sheep,Poultry,Pigs,Goats,Donkey,Cattle,Bulls,unit_price_livestock,Tractor,Television,Refrigerator,Radio,Plough,Motorbike,Mobilephone,Hoe,Cutlass,Car,Watertank,Water pump,PH drying,Granary,Donkey cart,Bike,unit_price_assets,status,AutoRecordedGIS,AgecategoryofHousehold,Agecategory,CO,acres_land,distance_land,years_farming_land,sel_crop_years,CU,Sourceofinformationonthepra,WhenYeardidyoustartusing,Areacoveredbythepractice,Whydoyoupreferthispractice,CZ,Commonsource,Distancefromhousetothesourc,AverageCostperunitGHS,Whatistheunit,Perceptionofcost,ConstraintstoAccess,DG,Specifyforother,Whatisthetotalacreagescul,Whatisthetotalquantityharve,Whatisthetotalquantityofyo,Whatistheaveragepriceinthe,WillyouAreyoucultivatingth,Whatisyourestimatedyieldfor,DO,DP,Maize100kg,Cowpea100kg,Yam100tubers,Orangefleshsweetpotato100kg,Tomatoes50kg,DV,AmountrequestedinGHS,Amountgranted,DY,DZ,Didyourequest,Perceptiononusefulnessofassi,Timelinessofassistanceorinfo,ED,Number_Qty,UnitpriceGHC,Whoownsthisproperty,Whodecidestodisposeoffthis,EI,NumberQty,EK,EL,EM,latitude,longitude
1244277,Central,Ghana,No Formal Education,No,No,No,Yes,Very useful,2.0,No,,,Water Management (Mulching ),2.0,1.0,1.0,No,,Yes,6.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,Yes,6.0,Husband,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,rejected,,25 years to 60 years,25 years to 60 years,Husband family,2.0,1.0,5.0,25.0,,,,,,Hoe,Major city in my area,999.0,20.0,999,Moderate,No constraint,Sweet Potato,0,1,5,5,999,Yes,999,Quantity Consumed,0,999,999,999,999,999,,,,Use of fertilizer,0,Yes,Useful,Timely,,,,,,Mobile Phone,1.0,999.0,Wife,Wife,,
1244278,Central,Ghana,Basic Education,No,No,No,Yes,Very useful,5.0,No,,,Water Management (Mulching ),2.0,1.0,1.0,No,,Yes,2.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,4.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Verified,,25 years to 60 years,25 years to 60 years,Rented from others,2.0,8.0,15.0,15.0,,,,,,Hoe,Major city in my area,3.0,30.0,999,Moderate,No constraint,Sweet Potato,0,999,999,999,999,No,999,Other,999,999,999,999,999,999,,,,Pest and disease management,0,Yes,Useful,Timely,,,,,,Cutlass,1.0,20.0,Myself,Myself,,
1244279,Central,Ghana,No Formal Education,No,No,No,Yes,Very useful,10.0,No,,,Water Management (Mulching ),1.0,1.0,1.0,No,,Yes,4.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,3.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,rejected,,Below or = 14 years,25 years to 60 years,Owned,4.0,2.0,8.0,20.0,,,,,,Hoe,999,999.0,999.0,999,Moderate,distance,Sweet Potato,0,999,999,999,999,No,999,Other,999,999,999,999,999,999,,,,Use of fertilizer,0,Yes,Useful,Timely,,,,,,Refrigerator,1.0,600.0,Husband,Husband,,
1244280,Central,Ghana,Basic Education,No,No,No,Yes,Very useful,5.0,No,,,Water Management (Mulching ),2.0,1.0,1.0,No,,Yes,0.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,3.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Verified,,15 to 24 years,25 years to 60 years,Rented from others,3.0,3.0,4.0,10.0,Promotion of On-Farming Composting,Other farmers,2018.0,1.0,Gender and social inclusion,Cutlass,Major city in my area,4.0,30.0,999,Moderate,No constraint,Sweet Potato,0,1,110,110,999,No,999,Quantity Consumed,0,999,999,999,999,999,,,,General crop production advice,0,Yes,Useful,Timely,,,,,,Television,1.0,500.0,Husband,Husband,,
1244281,Central,Ghana,Basic Education,No,No,No,Yes,Very useful,3.0,No,,,Water Management (Mulching ),1.0,1.0,1.0,No,,Yes,3.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,4.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Verified,,15 to 24 years,25 years to 60 years,Owned,1.0,4.0,5.0,5.0,,,,,,Hoe,Major city in my area,4.0,30.0,999,Moderate,distance,Sweet Potato,0,999,999,999,999,No,999,Other,999,999,999,999,999,999,,,,General crop production advice,0,Yes,Useful,Timely,,,,,,Radio,1.0,30.0,Myself,Myself,,
1244282,Central,Ghana,Tertiary,No,No,No,Yes,Very useful,5.0,No,,,Water Management (Mulching ),1.0,1.0,1.0,No,,Yes,0.0,Yes,Husband,9999.0,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,No,,,No,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,rejected,,25 years to 60 years,25 years to 60 years,Owned,1.0,1.0,28.0,10.0,Promotion of disease and pest tolerant potato varieties,Government Extension Officers,2003.0,9999.0,Climate Smartness,Hoe,Agriculture input seller in nearby community #,4.0,30.0,9999,Moderate,distance,Sweet Potato,0,0,0,0,0,No,0,Quantity Consumed,0,0,0,0,0,0,,,,Use of fertilizer,0,Yes,Useful,Timely,Poultry,10.0,200.0,Husband,Wife,Cutlass,2.0,25.0,Husband,Son,,
1244283,Central,Ghana,Secondary Education,No,No,No,Yes,Very useful,8.0,No,,,Water Management (Mulching ),1.0,1.0,1.0,No,,Yes,4.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,4.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,Verified,,15 to 24 years,15 years to 24 years,Rented from others,1.5,2.0,11.0,11.0,,,,,,Hoe,Major city in my area,5.0,55.0,5,Moderate,No constraint,Sweet Potato,0,999,999,999,999,No,999,Other,999,999,999,999,999,999,,,,Use of fertilizer,0,Yes,Useful,Timely,,,,,,Radio,1.0,30.0,Myself,Myself,,
1244284,Central,Ghana,Basic Education,No,No,No,Yes,Very useful,8.0,Yes,5.0,Yes,Water Management (Mulching ),1.0,1.0,1.0,No,,Yes,4.0,Yes,Wife,10.0,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,6.0,Yes,4.0,Husband,Yes,Myself,Research institution/universities,Crop management,No,Very useful,Timely,Myself,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,rejected,,Below or = 14 years,15 years to 24 years,Rented from others,4.0,2.0,10.0,10.0,Promotion of On-Farming Composting,Government Extension Officers,2017.0,4.0,Climate Smartness,Cutlass,Agriculture input seller in my community,5.0,20.0,5,Moderate,difficult,Sweet Potato,0,4,20,15,360,No,24,Quantity Consumed,0,999,999,999,999,999,,,,General crop production advice,0,Yes,Very useful,Untimely,,,,,,Cutlass,4.0,20.0,Myself,Myself,,
1244285,Central,Ghana,Secondary Education,No,No,No,Yes,Very useful,6.0,No,,,Water Management (Mulching ),3.0,1.0,1.0,No,,Yes,8.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,5.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Verified,,25 years to 60 years,Below or = 14 years,Rented from others,2.0,3.0,10.0,10.0,,,,,,Crop Residue,Major city in my area,2.0,15.0,999,Moderate,No constraint,Sweet Potato,0,999,999,999,999,No,999,Other,999,999,999,999,999,999,,,,Use of fertilizer,0,Yes,Useful,Timely,,,,,,Mobile Phone,1.0,200.0,Myself,Myself,,
1244286,Central,Ghana,Basic Education,No,No,No,Yes,Very useful,9.0,No,,,Water Management (Mulching ),1.0,1.0,1.0,No,,No,0.0,No,,,,,No access,,,,5.0,No,,,No,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,Verified,,15 to 24 years,15 years to 24 years,family own,2.0,3.0,10.0,10.0,,,,,,Cutlass,Major city in my area,3.0,30.0,999,Moderate,No constraint,Sweet Potato,0,999,999,999,999,No,999,Other,999,999,999,999,999,999,,,,Soil management,0,Yes,Useful,Timely,Poultry,24.0,50.0,Myself,Myself,Mobile Phone,1.0,150.0,Myself,Myself,,
1244287,Central,Ghana,No Formal Education,No,No,No,Yes,Very useful,8.0,No,,,Water Management (Mulching ),1.0,1.0,1.0,No,,Yes,4.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,3.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,rejected,,25 years to 60 years,Below or = 14 years,Owned,4.0,2.0,30.0,6.0,Promotion of On-Farming Composting,Government Extension Officers,2018.0,4.0,Climate Smartness,Hoe,999,999.0,999.0,999,Moderate,distance,Sweet Potato,0,999,999,999,0,No,999,Other,999,999,999,999,999,999,,,,General crop production advice,0,Yes,Useful,Timely,,,,,,Cutlass,2.0,25.0,Husband,Husband,,
1244288,Central,Ghana,No Formal Education,No,No,No,Yes,Very useful,5.0,No,,,Water Management (Mulching ),2.0,1.0,2.0,No,,No,0.0,Yes,Husband,3.0,,,No access,,,,2.0,Yes,6.0,Husband,No,,,,,,,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,rejected,,25 years to 60 years,Above 60 years,Rented from others,2.0,3.0,30.0,8.0,Promotion of disease and pest tolerant potato varieties,Government Extension Officers,2018.0,2.0,Climate Smartness,Cutlass,Agriculture input seller in nearby community #,,30.0,999,Moderate,distance,Sweet Potato,0,2,15,10,120,No,30,Quantity Consumed,0,999,999,999,999,999,,,,General crop production advice,0,Yes,Useful,Timely,Poultry,50.0,15.0,Myself,Myself,Television,1.0,600.0,Myself,Myself,,
1244289,Central,Ghana,Basic Education,No,No,No,Yes,Very useful,10.0,No,,,Water Management (Mulching ),2.0,1.0,1.0,No,,Yes,3.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,4.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,Verified,,15 to 24 years,25 years to 60 years,Rented from others,2.0,2.0,20.0,20.0,,,,,,Cutlass,Major city in my area,3.0,20.0,999,Moderate,No constraint,Sweet Potato,0,999,999,999,999,No,999,Other,999,999,999,999,999,999,,,,Use of improved varieties,0,Yes,Useful,Timely,,,,,,Cutlass,3.0,30.0,Husband,Husband,,
1244290,Central,Ghana,Basic Education,No,No,No,Yes,Very useful,6.0,No,,,Water Management (Mulching ),1.0,1.0,1.0,No,,Yes,6.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,3.0,No,,,No,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,rejected,,Above 60 years,Above 60 years,Owned,1.0,2.0,10.0,10.0,Promotion of On-Farming Composting,Government Extension Officers,2006.0,999.0,Climate Smartness,Cutlass,Agriculture input seller in nearby community #,999.0,999.0,999,Moderate,distance,Sweet Potato,0,999,999,999,999,No,999,Other,999,999,999,999,999,999,,,,Use of fertilizer,0,Yes,Useful,Timely,Sheep,1.0,25.0,Husband,Wife,Cutlass,1.0,30.0,Husband,Husband,,
1244291,Central,Ghana,Basic Education,No,No,No,Yes,Very useful,6.0,No,,,Water Management (Mulching ),2.0,1.0,1.0,No,,Yes,4.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,4.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,Verified,,Below or = 14 years,25 years to 60 years,Owned,2.0,3.0,17.0,17.0,,,,,,Cutlass,Major city in my area,3.0,35.0,999,Moderate,distance,Sweet Potato,0,999,999,999,999,No,999,Other,999,999,999,999,999,999,,,,Pest and disease management,0,Yes,Useful,Timely,,,,,,Hoe,1.0,40.0,Myself,Myself,,
1244292,Central,Ghana,Basic Education,No,No,No,Yes,Somewhat useful,1.0,No,,,Water Management (Mulching ),4.0,1.0,1.0,No,,Yes,2.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,11.0,Yes,80.0,Husband,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,rejected,,15 to 24 years,Below or = 14 years,Owned,4.0,2.0,2.0,15.0,,,,,,Crop Residue,Major city in my area,5.0,999.0,999,Moderate,No constraint,Sweet Potato,0,10,8,7,200,Yes,10,Quantity Consumed,0,999,999,999,999,999,,,,Crop Marketing advice,0,Yes,Somewhat useful,Timely,,,,,,Mobile Phone,1.0,400.0,Husband,Husband,,
1244293,Central,Ghana,Secondary Education,No,No,No,Yes,Somewhat useful,5.0,No,,,Water Management (Mulching ),2.0,1.0,2.0,No,,No,0.0,No,,,,,No access,,,,1.0,No,,,No,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,rejected,,25 years to 60 years,25 years to 60 years,Temporary offer for cropping,0.5,4.0,3.0,12.0,Promotion of On-Farming Composting,Demonstration/research sites,2018.0,1.0,Climate Smartness,Hoe,Major city in my area,3.0,25.0,999,Moderate,No constraint,Sweet Potato,0,0.5,4,2,150,No,5,Other,999,999,999,999,999,999,,,,Other,None,No,Useful,Timely,Sheep,2.0,600.0,Husband,Husband,Radio,1.0,800.0,Husband,Husband,,
1244294,Central,Ghana,Basic Education,No,No,No,Yes,Somewhat useful,8.0,No,,,Water Management (Mulching ),3.0,1.0,1.0,No,,Yes,4.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,6.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Verified,,Below or = 14 years,25 years to 60 years,Owned,0.5,4.0,10.0,10.0,,,,,,Hoe,Major city in my area,5.0,30.0,999,Moderate,distance,Sweet Potato,0,99o,999,999,999,No,999,Other,999,999,999,999,999,999,,,,General crop production advice,0,Yes,Very useful,Timely,,,,,,Hoe,2.0,35.0,Myself,Myself,,
1244295,Central,Ghana,Basic Education,No,No,No,Yes,Very useful,6.0,No,,,Water Management (Mulching ),4.0,1.0,1.0,No,,Yes,6.0,Yes,Husband,2.0,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,2.0,No,,,No,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,rejected,,Below or = 14 years,25 years to 60 years,Owned,4.0,5.0,25.0,25.0,Promotion of disease and pest tolerant potato varieties,Government Extension Officers,2002.0,4.0,End User friendliness,Land,Major city in my area,2.0,1000.0,999,Expensive,No constraint,Sweet Potato,0,4,14,10,320,No,20,Quantity Consumed,0,999,999,999,999,999,,,,Use of fertilizer,0,Yes,Useful,Timely,Poultry,15.0,50.0,Husband,Husband,Cutlass,10.0,25.0,Husband,Husband,,
1244296,Central,Ghana,Basic Education,No,No,No,Yes,Very useful,5.0,No,,,Water Management (Mulching ),2.0,1.0,1.0,No,,Yes,4.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,4.0,No,,,No,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,rejected,,15 to 24 years,25 years to 60 years,Rented from others,3.0,3.0,4.0,10.0,Promotion of disease and pest tolerant potato varieties,Government Extension Officers,2019.0,1.0,Gender and social inclusion,Hoe,Major city in my area,4.0,25.0,999,Moderate,No constraint,Sweet Potato,0,999,999,999,0,No,999,Other,999,999,999,999,999,999,,,,Improved management of livestock,0,Yes,Useful,Timely,Goats,8.0,300.0,Husband,Husband,Television,1.0,800.0,Husband,Husband,,
1245338,Central,Ghana,Basic Education,Yes,Yes,No,Yes,Somewhat useful,,No,,,,2.0,1.0,1.0,No,,Yes,0.0,No,,,,,No access,,,,1.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rejected,,Above 60 years,25 years to 60 years,Rented from others,8.0,2.0,38.0,30.0,Organic amendment for improving soil health,0,,,0,Radio,0,,,0,0,0,Sweet Potato,0,0,0,0,0,0,0,Other,None,0,0,0,0,0,,,,Other,None,0,0,0,,,,,,,,,,,,
1245339,Central,Ghana,No Formal Education,Yes,,No,Yes,Somewhat useful,,No,,,,2.0,1.0,1.0,No,,No,0.0,No,,,,,No access,,,,1.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rejected,,25 years to 60 years,25 years to 60 years,Rented from others,5.0,2.0,30.0,30.0,Organic amendment for improving soil health,0,,,0,Mobile phone,0,,,0,0,0,Sweet Potato,0,0,0,0,0,0,0,Other,None,0,0,0,0,0,,,,Other,None,0,0,0,,,,,,,,,,,,
1245340,Central,Ghana,Secondary Education,Yes,,No,Yes,Somewhat useful,,No,,,,2.0,1.0,1.0,No,,No,0.0,No,,,,,No access,,,,3.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rejected,,25 years to 60 years,Below or = 14 years,Rented from others,15.0,1.0,6.0,30.0,Organic amendment for improving soil health,0,,,0,Radio,0,,,0,0,0,Sweet Potato,0,0,0,0,0,0,0,Other,None,0,0,0,0,0,,,,Weather information,0,0,0,0,,,,,,,,,,,,
1245341,Central,Ghana,Basic Education,No,,No,Yes,Somewhat useful,,No,,,,4.0,1.0,1.0,No,,No,0.0,No,,,,,No access,,,,1.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rejected,,Below or = 14 years,Below or = 14 years,Temporary offer for cropping,1.0,30.0,0.0,,Organic amendment for improving soil health,0,,,0,Cutlass,0,,,1,0,0,Sweet Potato,0,0,0,0,0,0,0,Other,None,0,0,0,0,0,,,,Other,None,0,0,0,,,,,,,,,,,,
1245342,Central,Ghana,,No,,No,Yes,Somewhat useful,,No,,,,2.0,1.0,1.0,No,,No,0.0,No,,,,,No access,,,,4.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rejected,,15 to 24 years,15 years to 24 years,Rented from others,3.0,0.0,0.0,,,,,,,Cutlass,0,,25.0,7,Expensive,Lack of fund,Sweet Potato,0,3,40,40,120 per bag,0,I have no idea,Other,None,0,0,0,0,0,,,,Credit for crop production,0,0,0,0,,,,,,,,,,,,
1245343,Central,Ghana,No Formal Education,No,,No,Yes,Somewhat useful,,No,,,,4.0,1.0,1.0,No,,Yes,6.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,1.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rejected,,,,Owned,1.0,0.0,6.0,6.0,Organic amendment for improving soil health,0,,,0,Cutlass,0,5.0,,1,0,0,Sweet Potato,0,0,0,0,0,0,0,Other,None,0,0,0,0,0,,,,Other,None,0,0,0,,,,,,,,,,,,
1245344,Central,Ghana,No Formal Education,Yes,,No,Yes,Somewhat useful,,No,,,,2.0,1.0,1.0,No,,No,0.0,No,,,,,No access,,,,1.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rejected,,25 years to 60 years,Below or = 14 years,Owned,2.0,0.0,2.0,8.0,Organic amendment for improving soil health,0,,,0,Radio,0,,,0,0,0,Sweet Potato,0,0,0,0,0,0,0,Other,None,0,0,0,0,0,,,,Other,None,0,0,0,,,,,,,,,,,,
1245345,Central,Ghana,,No,,No,Yes,Somewhat useful,,No,,,,2.0,1.0,1.0,No,,No,0.0,No,,,,,No access,,,,1.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rejected,,25 years to 60 years,25 years to 60 years,Temporary offer for cropping,1.0,0.0,0.0,,Organic amendment for improving soil health,0,,,0,Radio,0,,,0,0,0,Sweet Potato,0,0,0,0,0,0,0,Other,None,0,0,0,0,0,,,,Other,None,0,0,0,,,,,,,,,,,,
1245347,Central,Ghana,Secondary Education,No,No,No,Yes,Somewhat useful,2.0,No,,,Enhancing access to climate information,2.0,1.0,1.0,No,,Yes,6.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,3.0,Yes,6.0,Husband,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,rejected,,Below or = 14 years,25 years to 60 years,Owned,3.0,0.5,2.0,2.0,Organic amendment for improving soil health,Government Extension Officers,2022.0,3.0,One-Health Achievement,Radio,Agriculture input seller in my community,1.0,80.0,1,Moderate,No constraints,Sweet Potato,0,0,0,0,0,No,0,Other,0,0,0,0,0,0,,,,Pest and disease management,0,No,Somewhat useful,Always provided late,,,,,,Mobile Phone,1.0,70.0,Husband,Husband,,
1245348,Central,Ghana,Secondary Education,No,No,No,Yes,Very useful,4.0,No,,,Enhancing access to climate information,2.0,1.0,1.0,No,,Yes,8.0,No,,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,5.0,Yes,8.0,Husband,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,rejected,,25 years to 60 years,15 years to 24 years,Rented from others,5.0,0.5,9.0,4.0,Organic amendment for improving soil health,Government Extension Officers,2018.0,4.0,One-Health Achievement,Radio,Agriculture input seller in my community,1.0,120.0,1,Expensive,Financial difficulties,Sweet Potato,0,8,120bags,100bags,200,Yes,50bags,Quantity Consumed,0,p,0,0,100kg,0,,,,Soil management,0,No,Somewhat useful,Not always timely,,,,,,Mobile Phone,1.0,450.0,Husband,Husband,,
1245431,Central,Ghana,Basic Education,Yes,No,Yes,Yes,Somewhat useful,3.0,No,,,,2.0,1.0,1.0,No,,Yes,4.0,Yes,Myself,2.0,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,7.0,,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,rejected,,15 to 24 years,25 years to 60 years,Rented from others,6.0,10.0,8.0,8.0,Enhancing access to climate information,Government Extension Officers,2019.0,3.0,Climate Smartness,Cutlass,Agriculture input seller in my community,1.0,30.0,1,Expensive,easy,Sweet Potato,0,2,5 bags,3 bags,180,0,5 bags,Quantity Consumed,0,0,0,0,2,0,,,,Crop Marketing advice,0,Yes,Somewhat useful,Timely,,,,,,,,,,,,
1245432,Central,Ghana,Secondary Education,No,No,No,Yes,,2.0,No,,,,3.0,1.0,1.0,No,,Yes,4.0,Yes,Myself,,Face-to-face(extension agents to farmer),MOFA Extension,MOFA only,No,,,7.0,No,,,No,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,rejected,,Below or = 14 years,25 years to 60 years,Rented from others,8.0,3.0,2.0,2.0,Promotion of On-Farming Composting,Government Extension Officers,2014.0,5.0,Climate Smartness,Cutlass,Agriculture input seller in my community,1.0,25.0,2,Expensive,easy,Sweet Potato,0,0.5,2,0,0,0,0,Quantity Consumed,0,0,0,0,2,0,,,,Use of improved varieties,0,Yes,Very useful,Timely,,,,,,Hoe,4.0,20.0,Myself,Myself,,
